"blog_text","header","url","user","date","popularity","like_fave","share_rtwt","id","like_fav_group","shr_rtwt_group","source","polarity","polarity_confidence","subjectivity","subjectivity_confidence"
"adelaide uni union retweeted","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/615404676758925312","@AdelUniUnion","11:21 PM - 28 Jun 2015","[]",NA,NA,125,"None","None","twitter","neutral",0.818384165728616,"objective",0.638722732286947
"adelaide uni union retweeted  jenny","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/670042683914584064","@AdelUniUnion","4:53 PM - 26 Nov 2015","[u'Retweet:3', u'Retweeted:3']",NA,3,3,"None","Medium","twitter","neutral",0.834734997427267,"objective",0.919734106252722
"adelaide uni union retweeted adelaidex","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/663949985298313216","@AdelUniUnion","9:23 PM - 9 Nov 2015","[]",NA,NA,38,"None","None","twitter","neutral",0.829352159984717,"objective",0.999999999780594
"adelaide uni union retweeted art gallery of sa","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/662099468725030912","@AdelUniUnion","6:49 PM - 4 Nov 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,50,"None","Low","twitter","neutral",0.810676453847101,"objective",0.999999999863265
"adelaide uni union retweeted arthur yeow","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/666771950589444096","@AdelUniUnion","4:16 PM - 17 Nov 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,22,"None","Low","twitter","neutral",0.825582782632465,"objective",0.999995637232862
"adelaide uni union retweeted arthur yeow","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/663552912077885440","@AdelUniUnion","7:05 PM - 8 Nov 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,39,"None","Low","twitter","neutral",0.825582782632465,"objective",0.999995637232862
"adelaide uni union retweeted collins dictionary","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/664667382565089280","@AdelUniUnion","8:53 PM - 11 Nov 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,33,"None","Low","twitter","neutral",0.769146870445435,"objective",0.9376411760132
"adelaide uni union retweeted common gay boy","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/670034890729979905","@AdelUniUnion","4:22 PM - 26 Nov 2015","[]",NA,NA,4,"None","None","twitter","neutral",0.827852437374557,"objective",0.97916774379468
"adelaide uni union retweeted eleni","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/666146998966337536","@AdelUniUnion","10:53 PM - 15 Nov 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,24,"None","Low","twitter","neutral",0.815506406450342,"objective",0.999992082234256
"adelaide uni union retweeted grace denney","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/616481547672092672","@AdelUniUnion","10:40 PM - 1 Jul 2015","[]",NA,NA,122,"None","None","twitter","neutral",0.633322111024675,"objective",0.946955594855399
"adelaide uni union retweeted harry coulthard dare","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/666823390225809408","@AdelUniUnion","7:40 PM - 17 Nov 2015","[]",NA,NA,19,"None","None","twitter","neutral",0.573764712253256,"objective",0.999849513133839
"adelaide uni union retweeted harvard university","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/664269045726752770","@AdelUniUnion","6:30 PM - 10 Nov 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,37,"None","Low","twitter","neutral",0.875083922150281,"objective",0.957989388160182
"adelaide uni union retweeted jennifer etoile","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/666776745811439620","@AdelUniUnion","4:35 PM - 17 Nov 2015","[]",NA,NA,21,"None","None","twitter","neutral",0.824566980271385,"objective",0.924125321364438
"adelaide uni union retweeted jennifer etoile","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/660964479681720320","@AdelUniUnion","3:39 PM - 1 Nov 2015","[]",NA,NA,55,"None","None","twitter","neutral",0.824566980271385,"objective",0.924125321364438
"adelaide uni union retweeted jody nguyen","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/666032314997043200","@AdelUniUnion","3:17 PM - 15 Nov 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,27,"None","Low","twitter","neutral",0.845068376573245,"objective",0.999600956280388
"adelaide uni union retweeted laneway festival","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/663518486690291712","@AdelUniUnion","4:48 PM - 8 Nov 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,41,"None","Low","twitter","neutral",0.704281687775668,"objective",0.999395936677659
"adelaide uni union retweeted luke million","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/664645454844424192","@AdelUniUnion","7:26 PM - 11 Nov 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,35,"None","Low","twitter","neutral",0.82875544424182,"objective",0.999985263044893
"adelaide uni union retweeted man repeller","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/668962210681454592","@AdelUniUnion","5:19 PM - 23 Nov 2015","[]",NA,NA,10,"None","None","twitter","neutral",0.78443794141754,"objective",0.999788812698658
"adelaide uni union retweeted mashable","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/662077028221349888","@AdelUniUnion","5:20 PM - 4 Nov 2015","[]",NA,NA,51,"None","None","twitter","neutral",0.809698407059392,"objective",0.893443002799369
"adelaide uni union retweeted reddit","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/666107874003685376","@AdelUniUnion","8:17 PM - 15 Nov 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,25,"None","Low","twitter","neutral",0.832366850731375,"objective",0.866484468167817
"adelaide uni union retweeted rehanna razif","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/668961006190653440","@AdelUniUnion","5:15 PM - 23 Nov 2015","[]",NA,NA,11,"None","None","twitter","neutral",0.840110304573658,"objective",0.999977974129961
"adelaide uni union retweeted rip it up","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/613570340715933696","@AdelUniUnion","9:52 PM - 23 Jun 2015","[u'Retweet:1', u'Retweeted:1', u'Like:2', u'Liked:2']",2,1,128,"Low","Low","twitter","neutral",0.782409386878072,"subjective",1
"adelaide uni union retweeted sarah keenihan","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/662444538808549376","@AdelUniUnion","5:41 PM - 5 Nov 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,45,"None","Low","twitter","neutral",0.77540143432819,"objective",0.999999872298007
"adelaide uni union retweeted siti nur atiqah","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/667125319111802880","@AdelUniUnion","3:40 PM - 18 Nov 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,15,"None","Low","twitter","neutral",0.818417198814823,"objective",0.999999816815311
"adelaide uni union retweeted stoney roads","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/666825319920218112","@AdelUniUnion","7:48 PM - 17 Nov 2015","[]",NA,NA,18,"None","None","twitter","neutral",0.848358541608728,"objective",0.999871180009268
"adelaide uni union retweeted uni of adelaide","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/654835327136194560","@AdelUniUnion","6:44 PM - 15 Oct 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,63,"None","Low","twitter","neutral",0.830922961180857,"objective",0.999999999843569
"adelaide uni union retweeted university of sydney","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/656621611299180544","@AdelUniUnion","5:02 PM - 20 Oct 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,60,"None","Low","twitter","neutral",0.880301251999188,"objective",0.996491951892723
"adelaide uni union retweeted uofa library","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/664272373055623168","@AdelUniUnion","6:44 PM - 10 Nov 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,36,"None","Low","twitter","neutral",0.827786352426102,"objective",0.995869867116168
"adelaide uni union retweeted uofa library","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/662424586105917440","@AdelUniUnion","4:21 PM - 5 Nov 2015","[]",NA,NA,46,"None","None","twitter","neutral",0.827786352426102,"objective",0.995869867116168
"adelaides own  oisima hits the stage in   minutes  #atthecloisters #wooh","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/495129920779988993","@AdelUniUnion","1:52 AM - 1 Aug 2014","[]",NA,NA,580,"None","None","twitter","neutral",0.661858682472885,"objective",0.963628889358608
"adeluniunion celebrates turning     with an event on monday at cloisters   pic twitter com qtoop tf u","twitter_hashtag_AdelUniUnion","https://twitter.com/UniofAdelaide/status/666765672093880320","@UniofAdelaide","3:51 PM - 17 Nov 2015","[u'Retweet:6', u'Retweeted:6', u'Like:9', u'Liked:9']",9,6,20,"High","Medium","twitter","neutral",0.998632906208894,"objective",0.999999999998933
"after midnight bus services  a safe and easy ride home after a big saturday night out","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/447911074897989632","@AdelUniUnion","6:41 PM - 23 Mar 2014","[]",NA,NA,636,"None","None","twitter","positive",0.545327291422988,"subjective",0.998075867215359
"after midnight bus services  a safe and easy ride home after a big saturday night out   pic twitter com qj rvv  ej","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/444283089359876096","@AdelUniUnion","6:25 PM - 13 Mar 2014","[]",NA,NA,644,"None","None","twitter","neutral",0.965756496733802,"objective",0.999999115003998
"ahhh a crocodile   if only there were someone nearby with prior crocodile fighting experience  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573754419528921089","@AdelUniUnion","11:58 PM - 5 Mar 2015","[]",NA,NA,353,"None","None","twitter","neutral",0.896205545422931,"objective",0.999999999999952
"aint no party like a  unionauu party  so fresh   s end of term party today from     unibar lvl  union house   free before  pm    after  pm","twitter_hashtag_AdelUniUnion","https://twitter.com/ISCUoA/status/586323566360186880","@ISCUoA","5:23 PM - 9 Apr 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,195,"None","Low","twitter","neutral",0.987393675193442,"objective",0.999999999999609
"al from die hard keeps a bottle of scotch upper his drivers seat  well thats comforting  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573767529039970304","@AdelUniUnion","12:50 AM - 6 Mar 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,337,"None","Low","twitter","negative",0.924438022097039,"objective",0.999999999672617
"all of human endeavour has been leading to this moment  smart phone karaoke w  mc  bellsy lori  come sing  come watch pic twitter com onapxp mo","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573682612272697345","@AdelUniUnion","7:12 PM - 5 Mar 2015","[]",NA,NA,364,"None","None","twitter","neutral",0.92142806666118,"objective",0.999332523528655
"allow us to introduce our      #oweek poster  not long now  pic twitter com  ehxzehgma","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/567137035907903488","@AdelUniUnion","5:43 PM - 15 Feb 2015","[u'Retweet:2', u'Retweeted:2', u'Like:1', u'Liked:1']",1,2,425,"Low","Low","twitter","neutral",0.996011937763654,"subjective",1
"also proposed  hover cars and food in pill form  what are your thoughts","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/615411352237019136","@AdelUniUnion","11:47 PM - 28 Jun 2015","[]",NA,NA,124,"None","None","twitter","neutral",0.701211629747344,"objective",0.983732339507244
"also samuel johnsons a dictionary of the english language is     today  coincidentally it contains many of the words used in  onditmagazine","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/588186865766797313","@AdelUniUnion","8:47 PM - 14 Apr 2015","[u'Retweet:3', u'Retweeted:3', u'Like:1', u'Liked:1']",1,3,187,"Low","Medium","twitter","negative",0.615191858039281,"subjective",1
"also there is still time to grab a free breakfast courtesy of student care in the waite student kitchen #breakfastclub #stresslessday","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/605167673429794816","@AdelUniUnion","5:23 PM - 31 May 2015","[]",NA,NA,150,"None","None","twitter","positive",0.902214833156046,"objective",0.999989364954732
"alumni del rey #adelunicelebrities","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/586088927049592832","@AdelUniUnion","1:51 AM - 9 Apr 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,198,"None","Low","twitter","neutral",0.735361542617098,"objective",0.839962169211296
"amelia briggs  unionauu president addresses the nda #demandabetterfuture #march  nda pic twitter com  sqw osmzn","twitter_hashtag_AdelUniUnion","https://twitter.com/adelaidesrc/status/580602074989203456","@adelaidesrc","10:28 PM - 24 Mar 2015","[u'Retweet:2', u'Retweeted:2', u'Like:1', u'Liked:1']",1,2,282,"Low","Low","twitter","neutral",0.993588459281406,"objective",0.999999999999981
"an affair to re membership bbq  every fortnight  #adelunimovies #plugs","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/575921193720524800","@AdelUniUnion","12:28 AM - 12 Mar 2015","[]",NA,NA,309,"None","None","twitter","neutral",0.839260662189886,"objective",0.999622520918256
"and were back   how was everyones #weekend  hope it was less tricks  more treats","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/660966172205015040","@AdelUniUnion","3:46 PM - 1 Nov 2015","[]",NA,NA,54,"None","None","twitter","negative",0.685137937762814,"subjective",1
"angus young gardens #adelunicelebrities","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/586080422813020160","@AdelUniUnion","1:17 AM - 9 Apr 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,215,"None","Low","twitter","neutral",0.75943051400468,"subjective",0.996489917724074
"annnnnnd thats #uaoweek done for another year  if anyone needs us will be in our sensory deprivation pubs  hope you all had a blast","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/571194735223705601","@AdelUniUnion","10:26 PM - 26 Feb 2015","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,373,"Low","Low","twitter","negative",0.864559953981366,"subjective",1
"another job opportunity from union employment services  part time healthcare rep needed  apply within","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/545024813463400448","@AdelUniUnion","5:16 PM - 16 Dec 2014","[]",NA,NA,440,"None","None","twitter","neutral",0.383363289094058,"objective",0.999993414754927
"answer questions  win a #laneway ticket   it could be that easy  for your chance complete our      union survey","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/532020702358953988","@AdelUniUnion","8:03 PM - 10 Nov 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,458,"None","Low","twitter","neutral",0.784743735720176,"subjective",1
"anthony and the johnson lawns #adelunibands","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/583523064857563137","@AdelUniUnion","11:55 PM - 1 Apr 2015","[]",NA,NA,244,"None","None","twitter","neutral",0.728737487241635,"objective",0.99821318896056
"applications for next years  austudentradio line up are now open   visit  to grab an application form","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/520368856804511744","@AdelUniUnion","5:22 PM - 9 Oct 2014","[]",NA,NA,497,"None","None","twitter","neutral",0.87399195470973,"objective",0.995655242122261
"applications to become a      student experience director close at   pm today  get involved with university events","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/545003744526491648","@AdelUniUnion","3:53 PM - 16 Dec 2014","[]",NA,NA,441,"None","None","twitter","neutral",0.985309177026024,"objective",0.99108916555634
